sap,desc,familia,usd,costo,precio,marca
"009642706-0000","RASE30-XL-N-I","Soportes de chumacera","68.63130000000001","875.05","1750.1","INA"
"094613028-0000","RASE35-XL-N","Soportes de chumacera","79.90002000000001","1018.73","2037.45","INA"
"009642730-0000","RASE35-XL-N-I","Soportes de chumacera","79.90002000000001","1018.73","2037.45","INA"
"094570043-0000","RASE40-XL-N","Soportes de chumacera","91.72318500000002","1169.47","2338.94","INA"
"009642790-0000","RASE40-XL-N-I","Soportes de chumacera","91.72318500000002","1169.47","2338.94","INA"
"000830704-0000","RASE45-XL","Soportes de chumacera","111.65323500000004","1423.58","2847.16","INA"
"094569975-0000","RASE50-XL-N","Soportes de chumacera","122.18769000000005","1557.89","3115.79","INA"
"009642820-0000","RASE50-XL-N-I","Soportes de chumacera","122.18769000000005","1557.89","3115.79","INA"
"000939463-0000","RASE55-XL","Soportes de chumacera","159.964875","2039.55","4079.1","INA"
"094570000-0000","RASE60-XL-N","Soportes de chumacera","199.765035","2547","5094.01","INA"
"009642838-0000","RASE60-XL-N-I","Soportes de chumacera","199.765035","2547","5094.01","INA"
"000877468-0000","RASE65-214-XL-I","Soportes de chumacera","346.73791500000004","4420.91","8841.82","INA"
"094571031-0000","RASE70-XL","Soportes de chumacera","343.06659","4374.1","8748.2","INA"
"000898414-0000","RASE70-XL-FA164-I","Soportes de chumacera","374.1454800000001","4770.35","9540.71","INA"
"000877476-0000","RASE70-XL-I","Soportes de chumacera","343.06659","4374.1","8748.2","INA"
"000877484-0000","RASE75-XL","Soportes de chumacera","423.8507250000001","5404.1","10808.19","INA"
"094571074-0000","RASE80-XL","Soportes de chumacera","471.7577700000001","6014.91","12029.82","INA"
"000830771-0000","RASE80-XL-I","Soportes de chumacera","471.7577700000001","6014.91","12029.82","INA"
"000952605-0000","RASEA25-XL-N","Soportes de chumacera","80.40951","1025.22","2050.44","INA"
"000971758-0000","RASEA30-XL-N-I","Soportes de chumacera","95.01988500000002","1211.5","2423.01","INA"
"094665800-0000","RASEA40-XL-N","Soportes de chumacera","125.48439000000002","1599.93","3199.85","INA"
"000955515-0000","RASEA40-XL-N-I","Soportes de chumacera","125.48439000000002","1599.93","3199.85","INA"
"094716285-0000","RASEL40-XL-N","Soportes de chumacera","107.65224000000002","1372.57","2745.13","INA"
"000848735-0000","RASEL45-XL","Soportes de chumacera","131.56830000000002","1677.5","3354.99","INA"
"094747989-0000","RASEL50-XL-N","Soportes de chumacera","146.20864500000002","1864.16","3728.32","INA"
"000848743-0000","RASEL50-XL-N-I","Soportes de chumacera","150.224625","1915.36","3830.73","INA"
"000848786-0000","RASEL70-XL-I","Soportes de chumacera","385.68393000000003","4917.47","9834.94","INA"
"054400368-0000","RASEY1-11/16-HLC","Soportes de chumacera","91.70820000000003","1169.28","2338.56","INA"
"054400376-0000","RASEY1-15/16-N-HLC","Soportes de chumacera","105.01488","1338.94","2677.88","INA"
"000973319-0000","RASEY15-XL","Soportes de chumacera","41.613345","530.57","1061.14","INA"
"000858285-0000","RASEY20-XL-N","Soportes de chumacera","40.399560000000015","515.09","1030.19","INA"
"000858293-0000","RASEY25-XL-N","Soportes de chumacera","47.742210000000014","608.71","1217.43","INA"
"094513112-0000","RASEY30-XL-N","Soportes de chumacera","57.49744500000001","733.09","1466.18","INA"
"000872091-0000","RASEY30-XL-N-I","Soportes de chumacera","57.49744500000001","733.09","1466.18","INA"
"094521794-0000","RASEY35-XL-N","Soportes de chumacera","67.25268000000003","857.47","1714.94","INA"
"000858307-0000","RASEY35-XL-N-I","Soportes de chumacera","67.25268000000003","857.47","1714.94","INA"
"094493197-0000","RASEY40-XL-N","Soportes de chumacera","77.68224000000001","990.45","1980.9","INA"
"000858315-0000","RASEY40-XL-N-I","Soportes de chumacera","77.68224000000001","990.45","1980.9","INA"
"000858595-0000","RASEY45-XL","Soportes de chumacera","88.51639500000002","1128.58","2257.17","INA"
"094569967-0000","RASEY50-XL-N","Soportes de chumacera","103.53136500000002","1320.02","2640.05","INA"
"000858323-0000","RASEY50-XL-N-I","Soportes de chumacera","103.53136500000002","1320.02","2640.05","INA"
"000947571-0000","RASEY55-XL","Soportes de chumacera","135.19467","1723.73","3447.46","INA"
"094571066-0000","RASEY60-XL-N","Soportes de chumacera","170.46936000000002","2173.48","4346.97","INA"
"000947768-0000","RASEY60-XL-N-I","Soportes de chumacera","170.46936000000002","2173.48","4346.97","INA"
"000948136-0000","RASEY65-214-XL-I","Soportes de chumacera","281.253465","3585.98","7171.96","INA"
"000948144-0000","RASEY70-XL-I","Soportes de chumacera","318.7009800000001","4063.44","8126.87","INA"
"000948152-0000","RASEY75-XL","Soportes de chumacera","354.4252200000001","4518.92","9037.84","INA"
"094941211-0000","RASEY80-XL","Soportes de chumacera","417.3172650000001","5320.8","10641.59","INA"
"000959596-0000","RASEY80-XL-I","Soportes de chumacera","417.3172650000001","5320.8","10641.59","INA"
"000988030-0000","RASEY90-XL","Soportes de chumacera","500.70879","6384.04","12768.07","INA"
"009641130-0000","RCJ20-XL-N","Soportes de chumacera","54.365580000000016","693.16","1386.32","INA"
"009642137-0000","RCJ25-XL-N","Soportes de chumacera","58.336605000000006","743.79","1487.58","INA"
"009642188-0000","RCJ30-XL-N","Soportes de chumacera","70.57935000000002","899.89","1799.77","INA"
"096952369-0000","RCJ30-XL-N-SSA","Soportes de chumacera","75.80911500000002","966.57","1933.13","INA"
"009642234-0000","RCJ35-XL-N","Soportes de chumacera","81.98293500000001","1045.28","2090.56","INA"
"009642293-0000","RCJ40-XL-N","Soportes de chumacera","93.40150500000003","1190.87","2381.74","INA"
"094571341-0000","RCJ45-XL","Soportes de chumacera","111.65323500000004","1423.58","2847.16","INA"
"000831123-0000","RCJ45-XL-I","Soportes de chumacera","111.65323500000004","1423.58","2847.16","INA"
"009642323-0000","RCJ50-XL-N","Soportes de chumacera","124.66021500000002","1589.42","3178.84","INA"
"000831158-0000","RCJ55-XL-I","Soportes de chumacera","159.964875","2039.55","4079.1","INA"
"009642358-0000","RCJ60-XL-N-I","Soportes de chumacera","203.82597000000004","2598.78","5197.56","INA"
"000877492-0000","RCJ65-214-XL-I","Soportes de chumacera","346.73791500000004","4420.91","8841.82","INA"
"094571104-0000","RCJ70-XL","Soportes de chumacera","346.73791500000004","4420.91","8841.82","INA"
"000877506-0000","RCJ70-XL-I","Soportes de chumacera","346.73791500000004","4420.91","8841.82","INA"
"000877514-0000","RCJ75-XL","Soportes de chumacera","423.8507250000001","5404.1","10808.19","INA"
"094571392-0000","RCJ80-XL","Soportes de chumacera","476.64288000000005","6077.2","12154.39","INA"
"000831204-0000","RCJ80-XL-I","Soportes de chumacera","476.64288000000005","6077.2","12154.39","INA"
"000986038-0000","RCJA40-N","Soportes de chumacera","99.77013000000001","1272.07","2544.14","INA"
"000848972-0000","RCJL60-XL-N-I","Soportes de chumacera","248.90085000000005","3173.49","6346.97","INA"
"000946729-0000","RCJO50-XL","Soportes de chumacera","274.4502750000001","3499.24","6998.48","INA"
"000946737-0000","RCJO60-XL","Soportes de chumacera","395.4241800000001","5041.66","10083.32","INA"
"009644148-0000","RCJT20-XL-N","Soportes de chumacera","52.147800000000004","664.88","1329.77","INA"
"009644164-0000","RCJT25-XL-N","Soportes de chumacera","57.64729500000001","735","1470.01","INA"
"009644199-0000","RCJT30-XL-N","Soportes de chumacera","70.57935000000002","899.89","1799.77","INA"
"096953101-0000","RCJT30-XL-N-SSA","Soportes de chumacera","77.30761500000001","985.67","1971.34","INA"
"009644253-0000","RCJT35-XL-N","Soportes de chumacera","81.98293500000001","1045.28","2090.56","INA"
"009644270-0000","RCJT40-XL-N","Soportes de chumacera","93.40150500000003","1190.87","2381.74","INA"
"094731179-0000","RCJT45-XL","Soportes de chumacera","111.65323500000004","1423.58","2847.16","INA"
"000830895-0000","RCJT45-XL-I","Soportes de chumacera","111.65323500000004","1423.58","2847.16","INA"
"094571384-0000","RCJT50-XL-N","Soportes de chumacera","125.48439000000002","1599.93","3199.85","INA"
"009644350-0000","RCJT50-XL-N-I","Soportes de chumacera","125.48439000000002","1599.93","3199.85","INA"
"000884340-0000","RCJT55-XL","Soportes de chumacera","159.964875","2039.55","4079.1","INA"
"009644377-0000","RCJT60-XL-N-I","Soportes de chumacera","205.84894500000004","2624.57","5249.15","INA"
"000877425-0000","RCJT65-214-XL","Soportes de chumacera","346.73791500000004","4420.91","8841.82","INA"
"000877433-0000","RCJT70-XL","Soportes de chumacera","346.73791500000004","4420.91","8841.82","INA"
"000877441-0000","RCJT75-XL","Soportes de chumacera","423.8507250000001","5404.1","10808.19","INA"
"000970050-0000","RCJTA30-XL-N","Soportes de chumacera","95.01988500000002","1211.5","2423.01","INA"
"096953411-0000","RCJTA30-XL-N-SSA","Soportes de chumacera","100.33956","1279.33","2558.66","INA"
"000973793-0000","RCJTA35-XL-N","Soportes de chumacera","112.44744000000003","1433.7","2867.41","INA"
"000849049-0000","RCJTL45-I","Soportes de chumacera","41.17878000000001","525.03","1050.06","INA"
"094571724-0000","RCJTL50-N-GA/14","Soportes de chumacera","131.043825","1670.81","3341.62","INA"
"054401640-0000","RCJTY1-1/4-N-HLC","Soportes de chumacera","73.27665000000002","934.28","1868.55","INA"
"000970751-0000","RCJTY15-XL","Soportes de chumacera","41.17878000000001","525.03","1050.06","INA"
"000858579-0000","RCJTY20-XL-N","Soportes de chumacera","40.399560000000015","515.09","1030.19","INA"
"000858587-0000","RCJTY25-XL-N","Soportes de chumacera","47.742210000000014","608.71","1217.43","INA"
"000868779-0000","RCJTY30-XL-N","Soportes de chumacera","57.49744500000001","733.09","1466.18","INA"
"096953071-0000","RCJTY30-XL-N-SSA","Soportes de chumacera","60.704235000000004","773.98","1547.96","INA"
"000868787-0000","RCJTY35-XL-N","Soportes de chumacera","67.25268000000003","857.47","1714.94","INA"
"000864544-0000","RCJTY40-XL-N","Soportes de chumacera","77.68224000000001","990.45","1980.9","INA"
"051763435-0000","RCJTY45-TV-VA-HLA","Soportes de chumacera","162.30253500000003","2069.36","4138.71","INA"
"000875619-0000","RCJTY45-XL-I","Soportes de chumacera","90.55435500000003","1154.57","2309.14","INA"
"094730172-0000","RCJTY50-XL-N","Soportes de chumacera","105.19470000000003","1341.23","2682.46","INA"
"000864560-0000","RCJTY50-XL-N-I","Soportes de chumacera","105.19470000000003","1341.23","2682.46","INA"
"000950947-0000","RCJTY55-XL","Soportes de chumacera","138.43143","1765","3530","INA"
"000950351-0000","RCJTY60-XL-N-I","Soportes de chumacera","175.77405","2241.12","4482.24","INA"
"000949442-0000","RCJTY65-214-XL","Soportes de chumacera","321.93774","4104.71","8209.41","INA"
"000938769-0000","RCJTY70-XL","Soportes de chumacera","321.93774","4104.71","8209.41","INA"
"000831662-0000","RCJTZ20-XL","Soportes de chumacera","66.17376","843.72","1687.43","INA"
"094286060-0000","RCJTZ25-XL","Soportes de chumacera","74.44548","949.18","1898.36","INA"
"000831670-0000","RCJTZ25-XL-I","Soportes de chumacera","74.44548","949.18","1898.36","INA"
"000831689-0000","RCJTZ30-XL","Soportes de chumacera","88.51639500000002","1128.58","2257.17","INA"
"000831697-0000","RCJTZ35-XL","Soportes de chumacera","103.53136500000002","1320.02","2640.05","INA"
"094611793-0000","RCJTZ40-XL","Soportes de chumacera","116.538345","1485.86","2971.73","INA"
"000829994-0000","RCJTZ40-XL-I","Soportes de chumacera","116.538345","1485.86","2971.73","INA"
"094730180-0000","RCJTZ45-XL","Soportes de chumacera","135.59926500000003","1728.89","3457.78","INA"
"000831719-0000","RCJTZ45-XL-I","Soportes de chumacera","135.59926500000003","1728.89","3457.78","INA"
"000831727-0000","RCJTZ50-XL","Soportes de chumacera","147.797055","1884.41","3768.82","INA"
"000831735-0000","RCJTZ60-XL-I","Soportes de chumacera","223.30647000000008","2847.16","5694.31","INA"
"000973343-0000","RCJY15-XL","Soportes de chumacera","41.613345","530.57","1061.14","INA"
"000858390-0000","RCJY20-XL-N","Soportes de chumacera","40.399560000000015","515.09","1030.19","INA"
"000867446-0000","RCJY25-XL-N","Soportes de chumacera","47.742210000000014","608.71","1217.43","INA"
"000864552-0000","RCJY30-XL-N","Soportes de chumacera","57.49744500000001","733.09","1466.18","INA"
"096952334-0000","RCJY30-XL-N-SSA","Soportes de chumacera","57.497445","733.09","1466.18","INA"
"000858412-0000","RCJY35-XL-N","Soportes de chumacera","67.25268000000003","857.47","1714.94","INA"
"000858420-0000","RCJY40-XL-N","Soportes de chumacera","77.68224000000001","990.45","1980.9","INA"
"000873799-0000","RCJY45-XL-I","Soportes de chumacera","88.51639500000002","1128.58","2257.17","INA"
"000936170-0000","RCJY50-XL-N","Soportes de chumacera","103.53136500000002","1320.02","2640.05","INA"
"000947598-0000","RCJY55-XL-I","Soportes de chumacera","137.217645","1749.52","3499.05","INA"
"094569991-0000","RCJY60-XL-N","Soportes de chumacera","170.46936000000002","2173.48","4346.97","INA"
"000949140-0000","RCJY60-XL-N-I","Soportes de chumacera","170.46936000000002","2173.48","4346.97","INA"
"000949132-0000","RCJY65-214-XL-I","Soportes de chumacera","321.93774","4104.71","8209.41","INA"
"000947393-0000","RCJY70-XL-I","Soportes de chumacera","318.7009800000001","4063.44","8126.87","INA"
"000949124-0000","RCJY75-XL","Soportes de chumacera","358.0815600000001","4565.54","9131.08","INA"
"094571716-0000","RCJY80-XL","Soportes de chumacera","417.3172650000001","5320.8","10641.59","INA"
"000959618-0000","RCJY80-XL-I","Soportes de chumacera","417.3172650000001","5320.8","10641.59","INA"
"000831220-0000","RSHE17-XL","Soportes de chumacera","57.21273000000001","729.46","1458.92","INA"
"009645098-0000","RSHE20-XL-N","Soportes de chumacera","58.20174000000001","742.07","1484.14","INA"
"009645128-0000","RSHE25-XL-N","Soportes de chumacera","66.00892500000002","841.61","1683.23","INA"
"094555621-0000","RSHE30-XL-N","Soportes de chumacera","81.18873","1035.16","2070.31","INA"
"009645144-0000","RSHE30-XL-N-I","Soportes de chumacera","81.18873","1035.16","2070.31","INA"
"094716439-0000","RSHE35-XL-N","Soportes de chumacera","95.42448000000003","1216.66","2433.32","INA"
"009645160-0000","RSHE35-XL-N-I","Soportes de chumacera","95.42448000000003","1216.66","2433.32","INA"
"094570027-0000","RSHE40-XL-N","Soportes de chumacera","110.85903000000003","1413.45","2826.91","INA"
"009645187-0000","RSHE40-XL-N-I","Soportes de chumacera","110.85903000000003","1413.45","2826.91","INA"
"000831433-0000","RSHE45-XL","Soportes de chumacera","129.53034000000002","1651.51","3303.02","INA"
"009645217-0000","RSHE50-XL-N","Soportes de chumacera","140.84401499999998","1795.76","3591.52","INA"
"000831468-0000","RSHE55-XL","Soportes de chumacera","171.69813000000002","2189.15","4378.3","INA"
"094731497-0000","RSHE60-XL-N","Soportes de chumacera","224.08569","2857.09","5714.19","INA"
"009645233-0000","RSHE60-XL-N-I","Soportes de chumacera","224.08569","2857.09","5714.19","INA"
"000973807-0000","RSHEA30-N-I","Soportes de chumacera","129.904965","1656.29","3312.58","INA"
"000929484-0000","RSHEY20-XL-N","Soportes de chumacera","47.26269000000001","602.6","1205.2","INA"
"000863564-0000","RSHEY25-XL-N","Soportes de chumacera","56.17876500000001","716.28","1432.56","INA"
"000864579-0000","RSHEY30-XL-N-I","Soportes de chumacera","69.39553500000002","884.79","1769.59","INA"
"000863459-0000","RSHEY35-XL-N-I","Soportes de chumacera","81.18873","1035.16","2070.31","INA"
"094687625-0000","RSHEY40-XL-N","Soportes de chumacera","95.42448000000003","1216.66","2433.32","INA"
"000934526-0000","RSHEY40-XL-N-I","Soportes de chumacera","95.42448000000003","1216.66","2433.32","INA"
"000914738-0000","RSHEY45-XL","Soportes de chumacera","108.40149000000004","1382.12","2764.24","INA"
"076708888-0000","UC201","Chumaceras UC/UK","10.033290000000001","127.92","255.85","FAG"
"076709191-0000","UC201-08","Chumaceras UC/UK","10.033290000000001","127.92","255.85","FAG"
"076722643-0000","UC202","Chumaceras UC/UK","10.377945000000002","132.32","264.64","FAG"
"076722686-0000","UC202-09","Chumaceras UC/UK","10.377945000000002","132.32","264.64","FAG"
"076722740-0000","UC202-10","Chumaceras UC/UK","10.377945000000002","132.32","264.64","FAG"
"076722538-0000","UC203","Chumaceras UC/UK","10.556655","134.6","269.19","FAG"
"076722570-0000","UC203-11","Chumaceras UC/UK","10.556655","134.6","269.19","FAG"
"069175705-0000","UC204","Chumaceras UC/UK","10.837485","138.18","276.36","FAG"
"069314020-0000","UC204-12","Chumaceras UC/UK","10.837485","138.18","276.36","FAG"
"069320160-0000","UC205","Chumaceras UC/UK","11.118315000000003","141.76","283.52","FAG"
"070289760-0000","UC205-13","Chumaceras UC/UK","11.118315000000003","141.76","283.52","FAG"
"070297622-0000","UC205-14","Chumaceras UC/UK","11.118315000000003","141.76","283.52","FAG"
"070299285-0000","UC205-15","Chumaceras UC/UK","11.118315000000003","141.76","283.52","FAG"
"069320187-0000","UC205-16","Chumaceras UC/UK","11.118315000000003","141.76","283.52","FAG"
"069337497-0000","UC206","Chumaceras UC/UK","11.360850000000001","144.85","289.7","FAG"
"070299617-0000","UC206-17","Chumaceras UC/UK","11.360850000000001","144.85","289.7","FAG"
"069337500-0000","UC206-18","Chumaceras UC/UK","11.360850000000001","144.85","289.7","FAG"
"070299765-0000","UC206-19","Chumaceras UC/UK","11.360850000000001","144.85","289.7","FAG"
"070299820-0000","UC206-20","Chumaceras UC/UK","11.360850000000001","144.85","289.7","FAG"
"069344035-0000","UC207","Chumaceras UC/UK","12.139515","154.78","309.56","FAG"
"069344205-0000","UC207-20","Chumaceras UC/UK","13.73514","175.12","350.25","FAG"
"070299846-0000","UC207-21","Chumaceras UC/UK","13.73514","175.12","350.25","FAG"
"070300704-0000","UC207-22","Chumaceras UC/UK","13.73514","175.12","350.25","FAG"
"070300666-0000","UC207-23","Chumaceras UC/UK","13.73514","175.12","350.25","FAG"
"069365806-0000","UC208","Chumaceras UC/UK","14.01597","178.7","357.41","FAG"
"069365881-0000","UC208-24","Chumaceras UC/UK","15.26694","194.65","389.31","FAG"
"070300518-0000","UC208-25","Chumaceras UC/UK","15.26694","194.65","389.31","FAG"
"069371415-0000","UC209","Chumaceras UC/UK","17.628465","224.76","449.53","FAG"
"070300224-0000","UC209-26","Chumaceras UC/UK","17.628465","224.76","449.53","FAG"
"070300160-0000","UC209-27","Chumaceras UC/UK","17.628465","224.76","449.53","FAG"
"069371440-0000","UC209-28","Chumaceras UC/UK","17.628465","224.76","449.53","FAG"
"069373540-0000","UC210","Chumaceras UC/UK","17.934825","228.67","457.34","FAG"
"069373663-0000","UC210-30","Chumaceras UC/UK","17.934825","228.67","457.34","FAG"
"070299960-0000","UC210-31","Chumaceras UC/UK","17.934825","228.67","457.34","FAG"
"070299838-0000","UC210-32","Chumaceras UC/UK","17.934825","228.67","457.34","FAG"
"069376816-0000","UC211","Chumaceras UC/UK","21.534555000000005","274.57","549.13","FAG"
"069376867-0000","UC211-32","Chumaceras UC/UK","21.534555000000005","274.57","549.13","FAG"
"070299790-0000","UC211-33","Chumaceras UC/UK","21.534555000000005","274.57","549.13","FAG"
"070299633-0000","UC211-34","Chumaceras UC/UK","21.534555000000005","274.57","549.13","FAG"
"070299579-0000","UC211-35","Chumaceras UC/UK","21.534555000000005","274.57","549.13","FAG"
"069379106-0000","UC212","Chumaceras UC/UK","26.436315","337.06","674.13","FAG"
"069379114-0000","UC212-36","Chumaceras UC/UK","26.436315","337.06","674.13","FAG"
"070299307-0000","UC212-37","Chumaceras UC/UK","26.436315","337.06","674.13","FAG"
"070299269-0000","UC212-38","Chumaceras UC/UK","26.436315","337.06","674.13","FAG"
"070299080-0000","UC212-39","Chumaceras UC/UK","26.436315","337.06","674.13","FAG"
"076750043-0000","UC213","Chumaceras UC/UK","27.789405000000002","354.31","708.63","FAG"
"076750329-0000","UC213-40","Chumaceras UC/UK","27.789405000000002","354.31","708.63","FAG"
"076750558-0000","UC213-41","Chumaceras UC/UK","27.789405000000002","354.31","708.63","FAG"
"076899829-0000","UC214","Chumaceras UC/UK","29.270145","373.19","746.39","FAG"
"077667077-0000","UC214-42","Chumaceras UC/UK","29.270145","373.19","746.39","FAG"
"076900568-0000","UC214-43","Chumaceras UC/UK","29.270145","373.19","746.39","FAG"
"076900630-0000","UC214-44","Chumaceras UC/UK","29.270145","373.19","746.39","FAG"
"076900274-0000","UC215","Chumaceras UC/UK","30.96789","394.84","789.68","FAG"
"076970558-0000","UC215-45","Chumaceras UC/UK","30.96789","394.84","789.68","FAG"
"076971066-0000","UC215-46","Chumaceras UC/UK","30.96789","394.84","789.68","FAG"
"076902757-0000","UC215-47","Chumaceras UC/UK","30.96789","394.84","789.68","FAG"
"076971155-0000","UC215-48","Chumaceras UC/UK","30.96789","394.84","789.68","FAG"
"077035925-0000","UC216","Chumaceras UC/UK","32.57628","415.35","830.7","FAG"
"077667484-0000","UC216-49","Chumaceras UC/UK","32.57628","415.35","830.7","FAG"
"077036840-0000","UC216-50","Chumaceras UC/UK","32.57628","415.35","830.7","FAG"
"077037073-0000","UC216-51","Chumaceras UC/UK","32.57628","415.35","830.7","FAG"
"077345630-0000","UC217","Chumaceras UC/UK","34.376145","438.3","876.59","FAG"
"077345886-0000","UC217-52","Chumaceras UC/UK","34.376145","438.3","876.59","FAG"
"077378229-0000","UC217-53","Chumaceras UC/UK","34.376145","438.3","876.59","FAG"
"077378490-0000","UC217-55","Chumaceras UC/UK","34.376145","438.3","876.59","FAG"
"077426967-0000","UC218","Chumaceras UC/UK","35.933474999999994","458.15","916.3","FAG"
"077427009-0000","UC218-56","Chumaceras UC/UK","35.933474999999994","458.15","916.3","FAG"
"070578516-0000","UK205","Chumaceras UC/UK","12.318225","157.06","314.11","FAG"
"070579970-0000","UK206","Chumaceras UC/UK","14.883989999999999","189.77","379.54","FAG"
"070580049-0000","UK207","Chumaceras UC/UK","16.275375","207.51","415.02","FAG"
"070580057-0000","UK208","Chumaceras UC/UK","18.91773","241.2","482.4","FAG"
"070580170-0000","UK209","Chumaceras UC/UK","23.959905000000003","305.49","610.98","FAG"
"070580235-0000","UK210","Chumaceras UC/UK","32.24439","411.12","822.23","FAG"
"070549117-0000","UK211","Chumaceras UC/UK","34.503795000000004","439.92","879.85","FAG"
"070582742-0000","UK212","Chumaceras UC/UK","40.120395","511.54","1023.07","FAG"
"076762408-0000","UK213","Chumaceras UC/UK","50.03880000000001","637.99","1275.99","FAG"
"077004760-0000","UK215","Chumaceras UC/UK","78.64516499999999","1002.73","2005.45","FAG"
"077201787-0000","UK216","Chumaceras UC/UK","91.81864500000002","1170.69","2341.38","FAG"
"077426258-0000","UK217","Chumaceras UC/UK","109.84282499999999","1400.5","2800.99","FAG"
"077427483-0000","UK218","Chumaceras UC/UK","123.14395499999999","1570.09","3140.17","FAG"